Spearman_ρ_YL_Active_Fe	p-value_YL_Active_Fe	adjust_p_value_YL_Active_Fe	Spearman_ρ_Available_Fe	p-value_Available_Fe	adjust_p_value_Available_Fe	lm.R2_YL_Active_Fe	lm.adj.R2_YL_Active_Fe	lm.p.value_YL_Active_Fe	intercept_YL_Active_Fe	slope_YL_Active_Fe	lm.R2_Available_Fe	lm.adj.R2_Available_Fe	lm.p.value_Available_Fe	intercept_Available_Fe	slope_Available_Fe
Candidatus_Koribacter	0.211733493512949	0.320600333042649	0.693390864849383	0.0444419628331735	0.836635469580831	0.917081187809757	0.0426580626036768	-0.000857480005246991	0.332891384138127	-0.00141683326941168	0.000226638122357124	0.0111327968561439	-0.0338157123776677	0.623652206964345	-0.00200251457618947	0.000639355908698969
Candidatus_Levybacteria	-0.571554426097134	0.00352693778438399	0.116145920806219	-0.488478885211412	0.0154376305886298	0.192466918902916	0.359916082542039	0.330821359021222	0.00194237825094475	0.064790413493741	-0.00551497380525271	0.230119348024045	0.195124772934229	0.0176854995016236	0.116671662791584	-0.0243516019338294
Candidatus_Magasanikbacteria	0.145394724540868	0.49784940330174	0.805301179953681	0.1615848401751	0.450656957165451	0.701146183977016	0.0535907588787195	0.0105721570095705	0.276407230799587	-0.00106810916822633	0.000215643006142135	0.0227430148486117	-0.0216777572037241	0.481804277556846	-0.00234176579004338	0.000775751425727102
Candidatus_Nomurabacteria	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
Candidatus_Pacebacteria	0.0770061135415544	0.720609706378826	0.891168216764347	0.139005765433184	0.517121112470302	0.752664172149828	0.0204731305556706	-0.0240508180554351	0.504777137481955	0.00430263697171662	0.000525593817045252	0.0122859109726147	-0.0326101839831756	0.606121664001993	-0.000331989518027857	0.0022483811869043
Candidatus_Paracaedibacter	-0.416352212359589	0.0429942088334922	0.324259632339527	-0.279255258079345	0.186332813985845	0.4847745824445	0.232990136563746	0.198126051862099	0.0168929528323978	0.0216493531443212	-0.00181810127092057	0.151580802861877	0.113016293901053	0.0600407780949555	0.0390529504368772	-0.00809803305170357
Candidatus_Peregrinibacteria	0.0308305729312217	0.886283141128332	0.956453579152262	0.0580466453331245	0.787609873042308	0.903977425953921	0.0053424564249347	-0.0398692501012046	0.734296572377845	-2.75499470192671e-05	8.02005624695283e-05	0.000810626931576042	-0.0446070718442613	0.894935517157573	0.00147157113841671	-0.000172514488570126
Candidatus_Peribacteria	0.0870510294528614	0.685871220449894	0.876013114981557	0.0634885183331049	0.768205955348832	0.900308661689192	0.023073685494484	-0.0213320560739485	0.478598424658055	-0.000506706414105256	0.000104940467217486	0.0114477161507467	-0.0334864785696738	0.618757397672751	-0.00125775540917533	0.000408180333662154
Candidatus_Protochlamydia	0.178194587557487	0.404806853013498	0.740384029504408	0.240094416369156	0.258453259984634	0.541973893011255	0.062618902101914	0.0200106703792737	0.238260807868708	-0.00603517566921806	0.00115143331927779	0.0504177641915814	0.00725493529119881	0.29150133743579	-0.0195253040858838	0.00570539872248814
Candidatus_Solibacter	0.186765416898933	0.382204574197276	0.730257818243525	0.03069889616314	0.88676577153109	0.952058456763687	0.0227940519522305	-0.0216244002317589	0.481307249449518	0.0772952706592925	0.00373097067658717	0.00385764796982462	-0.0414215498497288	0.773109148296547	0.0764235102922077	0.00847579622072965
Candidatus_Terrybacteria	0.263306255034932	0.213812469621966	0.583539193373871	-0.116603704339463	0.587404526703547	0.809456347787086	0.053348991665749	0.0103194003778285	0.277523774573193	-0.002422477771458	0.000461458284748601	0.00322896182050544	-0.0420788126421987	0.791986945960387	0.00463828317207162	-0.000626915396372486
Candidatus_Udaeobacter	0.336980800031543	0.107346449501625	0.45496736974233	0.328005679958717	0.117638586887592	0.414887857205456	0.115798458076456	0.0756074788981128	0.103722326934083	-0.00725359297479253	0.00331535892520559	0.112769273563023	0.0724406041795244	0.108648523652953	-0.0531102333766648	0.0180668607294474
Candidatus_Woykebacteria	0.043566712572593	0.839811847450611	0.944216414713962	-0.348609526471031	0.0950173112256136	0.388296151884494	0.000780608350601403	-0.0446384549061893	0.896888906094736	0.000305780081821639	1.93013801793886e-05	0.101518686649318	0.0606786269515602	0.129152655955599	0.00569020436044892	-0.00121549423972939
Candidatus_Xiphinematobacter	-0.119808459574631	0.577103050078535	0.833781815208244	-0.0217880954044394	0.91950844661513	0.975519113414021	0.00222858579048035	-0.0431246603099522	0.826614076998496	0.00079831469793378	-3.26126768548291e-05	0.00121638899847613	-0.0441828660470476	0.87147267030607	0.00105824671962488	-0.000133050389877615
Catelliglobosispora	0.165757998535772	0.438887604003239	0.775507335354377	0.0892400746852042	0.678379246008331	0.852392359212873	0.00863721540586	-0.036424729348419	0.665795044504701	0.0247595681297081	0.000868691803730377	0.00607080187712353	-0.0391077980375527	0.717441904801608	0.0157917432322871	0.00402170322538959
Caulobacter	0.329776595576004	0.115552938487285	0.456437174352107	0.374540604864043	0.0713564701081567	0.345975642975446	0.0673348296416969	0.0249409582617741	0.220771265058869	-0.0151582891543023	0.00327247751703695	0.120871666107689	0.080911287294402	0.0959764052920175	-0.0877170115351917	0.0242118059179227
CCD24	-0.491400247629495	0.0147430457430642	0.204070251418577	-0.451655223618454	0.0267226561204951	0.223401405167339	0.174327829702409	0.136797276507063	0.0423509252605162	0.397699732142795	-0.0147095385417537	0.157832521675152	0.119552181751295	0.0545621395103403	0.588878838808322	-0.0772897807782858
Cellulomonas	0.0855464001191096	0.691037545867159	0.877463072694936	0.150614435136745	0.482373102980792	0.73231945658343	0.003051844436407	-0.0422639808164835	0.797653792033409	0.0137069384177509	0.000693833959941863	0.0149093725211261	-0.0298674741824589	0.569773421460314	-0.0159489094860482	0.00846861092862649
Cellulosimicrobium	0.323247836940462	0.123377826509395	0.456437174352107	0.400391986127762	0.0525266773085797	0.313659301642661	0.135406366403645	0.096106655785629	0.076869280579519	-0.0345740567630674	0.0143112217613526	0.158259754731666	0.119998834492196	0.0542062259457021	-0.264399345156721	0.0854378979212042
Cellvibrio	0.403306513784267	0.0506735092392455	0.360851595752526	0.421018276762402	0.0404813410035069	0.271548905067301	0.112611394219772	0.0722755485024884	0.10891174564095	0.0478048041849891	0.0100858909562194	0.150384813792341	0.111765941691992	0.0611489888067764	-0.131923378064579	0.0643625486340875
CENA518	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
Chitinophaga	-0.0490089874837694	0.820102463172477	0.936619753022118	-0.03769066401015	0.861197198539098	0.934205265543278	0.000741246733766555	-0.0446796056874259	0.899509018878793	0.135671786809341	-0.00072140417059742	0.000387477054301567	-0.0450494558068666	0.927258840171265	0.11650244595076	0.00288023808141097
Chitinophagaceae	0.435427633934155	0.033444632377186	0.303367131746516	0.0904629786323225	0.674206656785176	0.851256791666585	0.0596057929295663	0.0168606016990921	0.250265554707158	-0.00589413149857531	0.00121387282102746	0.0012212264709008	-0.0441778086895128	0.871219424295398	0.00151671894056688	0.0009594783915145
Chloronema	0.0212143354892488	0.921621642715564	0.971187848710351	0.231376857269694	0.276663109663627	0.557774179289692	0.0334514110544211	-0.0104826157158324	0.392314757354093	0.00236108373844245	0.00673369339664998	0.116952453234397	0.0768139283814148	0.101906203387931	-0.231274344639043	0.0695278701799108
Chryseobacterium	0.463378890365831	0.0225777420759468	0.252790076457476	0.535659173784473	0.00698230441481211	0.154775999555027	0.0613750335147707	0.0187102623108967	0.24313421592766	-0.0525599309887662	0.011131060175275	0.0401888883955266	-0.00343888940467663	0.347596590566709	-0.159797795311408	0.0497395437746204
Chryseolinea	0.261400767991669	0.217268019109644	0.58718555164546	0.214338281216412	0.314543080652924	0.584052018081334	0.0595557984603916	0.0168083347540459	0.250470563110844	0.0135935344956776	0.00284435900610119	0.0476885310944921	0.00440164614424177	0.305290627870793	-0.0195652177141309	0.0140552151774552
Chthoniobacter	0.417881236774313	0.0421576290006647	0.324259632339527	0.412097476066144	0.0453908679168491	0.294976295367082	0.221874002792915	0.186504639283502	0.020163190831845	-0.0286452496480478	0.0172935943556579	0.172325220999347	0.134703640135681	0.0436774274822342	-0.224714315921421	0.0841617237131865
Chthonobacter	-0.0187179269202709	0.930821894493311	0.975918748714164	-0.20527334764	0.335926256345535	0.593312007686339	0.00280508501638382	-0.0425219565737807	0.805847965621163	0.0146899547549256	0.00035833047031326	0.0523589955989858	0.00928440448984891	0.282152505227515	0.0546721437743989	-0.00854898430746865
Chthonomonadales	-0.133782905057888	0.533137521335949	0.823342920880886	0.329416884247171	0.115974375526676	0.414887857205456	0.0113221770017417	-0.0336177240436337	0.620698622063472	0.14981962133909	-0.0027021716968607	0.129119868680193	0.0895344081656562	0.0846127635453525	-0.0914485576367817	0.0503909620257619
Chthonomonas	-0.195839626272529	0.35907868470996	0.719304585665	-0.286289416763844	0.175021651240809	0.475211161646413	0.0240998249601301	-0.0202592739053185	0.468861257826903	0.0009800956141248	-7.75383031344406e-05	0.0779605181246185	0.0360496325848284	0.186400426848226	0.00353989582634807	-0.000770113697342459
Citrifermentans	0.250953896783588	0.236875371545913	0.598636786359691	0.43948504654937	0.0316498983556596	0.239031402266401	0.0856522964079752	0.0440910371537923	0.165190432001169	-0.0374914457558424	0.0184836676567675	0.202744478034502	0.166505590672434	0.0272496785043262	-0.534114082987159	0.157036751888973
CL500-29_marine_group	0.338576736955813	0.10558808452891	0.45496736974233	-0.136275092765789	0.52546598742914	0.753929460224418	0.0832177847390468	0.041545865863549	0.17160646725115	-0.00510243189411058	0.00422231425239665	0.0440025239640145	0.000548093235106073	0.325218037038341	0.107508645271962	-0.0169546728015096
CL500-3	0.0161549693934298	0.940276347154058	0.978439971110025	-0.25853574428016	0.22253360441101	0.511093662878033	0.000294050803175422	-0.045147128705771	0.936612508578532	0.000826254739897287	1.59735560105287e-05	0.118130835373752	0.0780458733452865	0.100085131482526	0.00854333466589312	-0.00176799162142456
Clostridium_sensu_stricto_12	0.351784476549832	0.0918422680181691	0.45496736974233	0.407099404734927	0.0483385320922902	0.298958925388237	0.0971884130832694	0.0561515227688726	0.138080700474658	-0.0142012101772713	0.0019863813248187	0.20332541059912	0.167112929262717	0.0270031186234963	-0.0632474091379923	0.0158657040186808
Clostridium_sensu_stricto_13	-0.38537938473406	0.0629199837486726	0.40835411171297	-0.473006811581846	0.0195765254606141	0.217219112869259	0.208725949600794	0.172758947309921	0.0248110918294785	0.0461608105143997	-0.00334525462849541	0.155944246508621	0.117578075895376	0.0561628897095101	0.0827498056784629	-0.0159673842536117
Cnuella	0.318430941894527	0.129392611516309	0.456437174352107	0.424521524408545	0.0386719145755763	0.269414338209848	0.103003965552935	0.0622314185326144	0.126230850771181	0.0379774674395865	0.00491213094087602	0.252491413696058	0.218513750682242	0.0123360865183932	-0.0971516135485682	0.0424692323169735
Cohnella	-0.0748960498460932	0.72797833962655	0.896743455689286	-0.174038778975898	0.416027862410061	0.664885397207941	0.00313216767441505	-0.0421800065222024	0.795062780714066	0.000911963073342713	0.000238833004704055	0.00278514018459477	-0.0425428079888328	0.806526642981289	0.00849974223507378	-0.00124366528442485
Conexibacter	-0.189979751506549	0.373917503699717	0.728094021179263	-0.213883177412556	0.315596314856694	0.584052018081334	0.00775347061111355	-0.0373486443611086	0.682435658717691	0.0406207679638192	-0.000880394079128906	0.0480065999810016	0.00473417270741072	0.303643052818312	0.0840342973100395	-0.0120972778590744
Craurococcus-Caldovatus	-0.344975744745641	0.0987506960462301	0.45496736974233	-0.531196621048176	0.00756264722679793	0.154775999555027	0.0355469286955863	-0.00829184727279619	0.377619301125442	0.00888804938513326	-0.000679139810184459	0.128604519537097	0.0889956340615103	0.0852812560887002	0.0329695651774638	-0.00713336430180072
Cupriavidus	-0.408046653922518	0.0477687080536215	0.344264137351962	-0.293229946928954	0.164336906936249	0.459996610040304	0.129574215228275	0.0900094068295598	0.0840277732512347	0.0726118937619603	-0.00391739541206	0.0579198690540942	0.0150980449201894	0.257288041464369	0.097335428460412	-0.0144630551907391
cvE6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
Cystobacter	-0.107426657355002	0.617331283525103	0.850696076418108	-0.266355000867462	0.208360690689533	0.496329080433172	0.00404752820287317	-0.0412230386969963	0.767738087454775	0.00966588931120411	-0.000451940097147084	0.0428550234038742	-0.000651566441404183	0.331752994225991	0.0401280544420112	-0.00812072758772894
Cytophaga	0.0128985250033225	0.952300132156439	0.978439971110025	-0.277987173418428	0.188424127890934	0.485223943799467	0.0644330024326571	0.0219072298159598	0.231352712857962	0.0178299707052901	-0.00123516921656666	0.130318246859939	0.0907872580808453	0.0830785662320129	0.0476202990822414	-0.00970025230437252
D05-2	-0.00504069178860667	0.981350323867057	0.991856092679723	-0.30338413830447	0.149541066632442	0.436103482690889	0.000267594267981789	-0.0451747878107462	0.939525949186621	0.0326963806923608	-0.00014821137428791	0.126347547079277	0.086636071946517	0.0882721225018948	0.107391841712433	-0.0177842141617048
Dactylosporangium	0.0481571434686358	0.823180791408856	0.936722969534215	0.0572684150194289	0.790395122972952	0.90433894544533	0.000118574820202388	-0.0453305808697884	0.95972435201779	0.0393810631344826	-0.000157138162492153	0.000495335862596553	-0.0449366943254672	0.917784990052669	0.0454795312708583	-0.0017735500961293
Desertibacter	-0.198854112002664	0.351581311863961	0.719304585665	-0.396219768943032	0.0552706658260917	0.31826661039211	0.0212514799931054	-0.0232370890981171	0.49670210277071	0.0194554461314712	-0.000710822064466149	0.130781417593766	0.0912714820298463	0.0824931175682483	0.0543799072644969	-0.0097375000123813
Desertifilum_KR2012-2	0.305176319297034	0.147031183870846	0.487400572716099	0.587716737806051	0.00252762170849526	0.124413395846304	0.0133922902541814	-0.0314535147342649	0.590242614573053	0.00877239039279157	0.00178078421229245	0.194224840471966	0.157598696857055	0.0311236419516524	-0.134584471545026	0.0374493598018171
Desulfatiglans	-0.348533700580744	0.0950941255802561	0.45496736974233	-0.457550003493228	0.0245682967141824	0.217219112869259	0.125927112074657	0.0861965262598687	0.0888408414291352	0.00281475983569203	-0.000245149713772695	0.278657911647737	0.245869634904453	0.00801943539337987	0.00910627312055665	-0.00201379657899507
DEV008	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
Devosia	0.443236189647673	0.0300597238612756	0.282396444343027	0.307156848685752	0.144292522190075	0.432877566570226	0.183094232985961	0.145962152667142	0.0369904100715011	0.662742106630816	0.0361982210030914	0.134213125008346	0.0948591761450889	0.0782823977111286	0.273829396185234	0.171141577147983
DG-56	-0.417119516128294	0.04257277675305	0.324259632339527	-0.311093739832214	0.138956937719036	0.429906830125973	0.181404189269368	0.144195288781612	0.0379698422218184	0.00516721685881304	-0.000467337440780254	0.122522474042122	0.0826371319531273	0.0935847388895784	0.00980909489189996	-0.00212091341830331
Dojkabacteria	0.178112567955071	0.405026670047866	0.740384029504408	0.380288736632577	0.066781289294816	0.342007060088841	0.0233081456694316	-0.0210869386183214	0.476345758194119	0.0270680624875536	0.0029700462857937	0.12152879870829	0.0815982895586668	0.0950170254235471	-0.105010362336738	0.037450455063858
Dokdonella	0.123849211648525	0.564228457918811	0.832232830513976	0.104661788645607	0.62646769163648	0.827680122422713	0.0182659420093554	-0.0263583333538557	0.528917995852541	0.00627838588535765	0.00243016934844811	0.0216163026930373	-0.0228556835481883	0.492989946171088	-0.0331356765991176	0.0145987055527657
Domibacillus	0.225968799545226	0.288358319588959	0.655074088068645	0.045203592120607	0.833873446779616	0.915654380264131	0.0303947692208083	-0.0136781958146095	0.41520625211031	-0.00465389052099512	0.000696665398141332	0.00786960215132737	-0.0372272341145214	0.68018807974271	-0.00642089239779567	0.00195753414021416
Dongia	-0.0911265767725098	0.671946322501907	0.876013114981557	-0.371111603298791	0.0741972007850102	0.35103931737429	0.00614746423193418	-0.0390276510302507	0.715735155946487	0.280991145348383	-0.00351619001369612	0.184313432043954	0.147236769864134	0.0362990774560539	0.702588099151434	-0.106319020033026
